population,gdp_per_capita,recycling_rate,household_size,industrial_waste,plastic_waste,total_waste
411619,38645.397279361394,74.51228937862716,4.396178348601526,3465252.4346139594,527.2532289734906,1041237.2067437015
37097,21470.572326199355,46.73919020775664,4.494595113161065,1205846.1634583168,361.48979431734557,362408.75220196904
671326,21646.493111576438,14.156526204341473,4.594019280474752,3907130.109789417,750.2757932588071,1174195.9520197662
654150,37141.53277785568,72.90225595072265,3.069608111430165,543535.8314144723,84.87729630891332,164696.23254469762
235229,12700.080142646815,26.10910257087795,2.0604427368579,645462.41603297,501.0305557414687,194622.68612267886
123834,6413.231543438338,30.689666791043102,5.860061477817887,4408058.3579937145,369.5072245568169,1322933.3750977253
98848,18376.48572439805,23.17650827458367,3.00357218276441,3061629.5413707206,924.5090908474269,919479.5134036673
57921,15074.710591050005,36.4172051897198,4.7041051522101895,3824772.659731682,61.40287590904842,1147895.5963130968
710086,15519.097902343514,70.5401204550908,4.826519479514838,1520292.5541201944,575.1741319324316,458169.0682416659
655429,12446.779801445588,51.550868760314984,4.440029668317942,3073293.3353858655,753.6304020132947,923986.2877313122
710660,3062.5662921817325,26.390501932057006,3.251629576854593,2710606.4584309137,510.76708814783916,814879.1668765758
289821,1875.8228019372768,80.22640625216327,3.084385015056263,2749892.029742196,131.13287865458557,825690.3524272462
60609,49398.39709706554,80.36654839612234,4.3906731308108125,3099968.146561352,973.8383205265071,931411.5335310579
232897,21960.883553057254,79.64627400368056,5.4643825344467665,2627333.9534993246,542.109909807293,789250.8420545885
979165,19832.005710824404,29.10369691052314,5.786934915693582,1982165.0486247567,633.4769321030608,597412.189395739
36024,34302.716851960424,46.099147534479044,2.4236232176150305,1306819.0822182116,274.77929357213196,392792.2330271468
75313,11694.440505388144,88.79917249127001,2.6193144503908794,3479443.669327221,509.32318085146363,1044632.2273266579
394957,47548.098013561044,71.76099810479923,5.778945035132319,1087861.416314051,457.69201736040577,328000.03527442674
189078,39530.90570636205,12.173393698044785,4.94614091333917,3143282.4901409666,121.15104990188455,943925.8790391474
362429,5381.139113300716,15.216367300839364,5.531975299319092,1118997.7478835303,150.85233587009387,336751.9081782658
937842,21461.458013461488,47.114510144986625,2.8105305365413726,2847706.0494991415,845.5988936378359,857050.4689763059
466243,44076.79707054607,82.73761646892481,4.350343484437607,3384615.1580390176,277.8289545962607,1016919.7730764478
118632,47291.86909227911,53.09614383621714,4.804558377669895,1054528.2500778378,235.210357923699,317209.81866586447
942012,23902.674051243615,49.82500064274322,4.720447541787891,354349.95679836953,529.6658786876324,108843.7703781588
256451,31057.158071324677,18.437895996530447,3.6326067634667925,667594.2066043078,780.3097747943873,201536.1374011845
8051,9184.663358511687,62.542408377943524,2.061579566765234,2762446.6256652223,108.84919265003853,828910.9856538853
709107,49567.26268071185,75.76825284801804,4.3317042272170525,3836058.6514554936,597.967523656343,1153277.5841503313
381836,12351.913367788726,40.43360060060499,3.012406156718435,288435.9816482215,163.2499206985447,87326.17553827036
616523,47193.85693262116,72.0489480740262,3.8010169845715613,3327607.05237366,84.63799828433753,1000215.1977279217
976525,32832.68580062606,87.15813231206494,5.830324060335269,1595215.2286397298,100.10675455410652,481053.0513136694
726772,30779.102949064098,26.301316730215127,3.596141270569739,2200310.111345094,842.4559027980192,662414.7767439109
194407,26121.737039808922,51.866370495579304,5.359206426657707,4186270.6148189446,162.0738594466585,1256723.20931409
454395,12302.820774170175,32.971036646766045,2.7541624229970045,1553994.3358850784,92.89379619167735,467307.5816635727
954597,9649.873568269904,73.42835352270714,4.689841992100115,2142135.8786731334,466.0048927857667,645115.436591701
467894,11803.824244438592,56.2074692704926,5.908027817755774,150339.44909460368,851.7937983449235,46876.91470956918
216810,10135.474845068471,60.7665934040243,2.407572403491747,449850.3552213372,299.2879576648368,135568.57534524618
962238,39199.63920477091,73.83313276927153,2.033279768908768,1230388.9169043975,450.62698664962056,371813.7873375742
732975,18156.137699169776,41.677637812996394,3.7343311705304574,212828.38202093812,87.92640593556366,65553.5994560257
78523,3834.291151606422,83.20720547256346,2.370501932205469,2874365.187872787,476.6245884281321,862854.5578916911
765463,48486.028876899756,52.6423093796912,4.993537398704925,1970416.7534951554,598.7324266052769,593509.4434173668
99476,44305.50836320786,22.63638582682784,5.658194655394236,2507320.344030577,592.3617010645376,753454.7363444482
238841,46459.86187656543,65.67192945350419,3.7360838908350353,860194.0898028134,365.8053575656469,259375.97431487739
808451,49750.48330967533,73.46090803506036,3.034846568621764,1395060.249815477,349.75652162997875,420814.83541392494
875045,9520.867211754878,35.34093416540213,3.737613276026439,3017465.9341005175,151.292437989768,907074.4435678463
227866,20415.858926230278,78.57434055990024,4.893791271400004,4346985.0112100635,398.45840461395494,1305016.2878117424
91672,38153.68530950048,82.4914603812613,2.036216646321484,312337.97158574255,144.51993542931643,94416.94305843995
603135,35105.01028463582,32.15235899022471,4.357815957938788,4016594.8549717236,778.2661474764491,1207124.764943832
349894,8540.899410652899,88.68171781721776,4.453166739549516,2634046.0977824293,967.9605828607765,791819.7437671216
739994,40975.82312454027,21.256922243900675,4.550752987583742,2576885.2893923004,971.5707338333715,775736.1154536626
33251,11997.588019996372,26.1612534721992,2.968088319923509,2296228.340266223,871.8175444066242,689775.7415226529
632769,11967.06312630853,24.73798713904209,4.8562108935125075,396027.91883744876,620.7525418726382,120683.8407569802
379710,27311.746721777265,81.51917680062964,2.3655659453271056,486356.91615646856,715.8224123816859,147309.51000069102
555233,30054.056807243454,62.343404185996945,2.7970813458672033,2740021.9449565695,320.9455125463934,823633.5502972312
882284,29424.224184052746,22.168342657781828,5.509880186617927,1593627.3000308122,649.2318991639896,480733.91253828997
37217,5482.855032489989,45.22587346946792,4.954892602906265,4135152.173607572,482.8670719678836,1241030.2824594625
13308,43995.58226888864,59.22384200558416,2.054982216045381,1883064.2697552727,507.91647278808585,565799.0170360646
273093,14014.402086846598,16.677126799150663,2.993505041479201,721871.2328786472,769.8877323564001,217768.88013445493
188062,7346.231142857405,80.5933094725871,2.8576259319726582,3241910.055743979,317.8224378173891,973152.3560204264
399366,44548.65591357988,74.28828283532282,3.0832253121478903,1383688.5885548533,352.1376311097939,416596.658773383
749840,47826.923413257915,50.41654188613106,2.9902390811195456,2407324.055439489,928.4097015722048,724868.3877696943
105235,43244.25324600708,87.37012922073363,2.250105182971383,3167442.5840777997,103.41308010842363,950889.3901593835
79740,40666.287661519025,43.420878342007974,3.8357620663872813,4060164.7304011304,511.3525834926734,1218966.945447328
383496,33106.857051312065,88.72882552291982,4.9309338991446605,3583563.1690753917,917.1607603874686,1076735.295729423
858049,27992.011159847825,63.43359990429016,4.426926898869746,3072752.3093187134,629.8448574272492,924393.489753667
755201,5262.351235659096,60.77370186031531,4.691486674392319,3087182.3343625832,569.0867205015255,928107.0596980028
808328,21014.207440464237,23.2763916236628,2.3245967141449566,4261527.680181501,287.2569702678875,1280641.9167265447
922230,19261.737333603385,80.55422066437151,5.805962840707149,1394584.269959724,376.11171461122586,420853.5134497055
182247,13727.935404255984,44.19917503364921,5.353967335372099,94904.33540518647,859.4459950144583,29591.141453561624
668165,36447.58557074066,22.978672462598347,5.22036127398265,1289319.6069460562,581.2572251800352,388827.6759966423
534525,25297.91101885977,11.008601598060723,5.29193522016707,1050900.9841539408,539.005084068941,316786.94737346674
25056,4971.264579474749,54.7804546910706,5.730842032531045,3008690.520352732,144.6007278630275,902686.9127412437
181615,11788.976895540756,52.19196976981411,4.177015864454791,2884668.1549659832,65.22674863236696,865808.1169811371
192628,34479.6794193202,67.54828978953269,2.8011280714705036,2707164.697727832,965.5009292526967,813703.7879516336
643836,4730.412115024709,81.22064424142417,4.467134431410164,161633.5845536908,408.1368589224996,50140.604387170904
378632,42709.13878838967,16.352526771442363,4.971525974671756,3303911.2201273553,623.0524089945291,992856.8585683306
139415,25262.179823684743,68.51971922722899,4.951669573416101,1516769.1190610176,125.72931952792074,455449.4883012239
411716,24548.742289005753,24.99295552780658,4.08579609666752,3022896.911519243,698.9585714368942,908326.6465684539
451438,30027.98144831636,78.65416425257311,2.273834877334312,2544510.869694496,935.9383732706629,765307.7180279403
558663,41409.36733033231,75.52508110893248,3.4844517537205113,1601443.3811370707,596.8819903475487,482424.5748236192
670022,18042.65118720746,53.26350039884355,5.68306643385343,683481.3379291152,169.80955625664004,206694.770209267
546252,34222.791475394115,66.81942388986492,4.337795639029704,506387.33868272096,602.6354510998029,153847.61057820075
642717,28720.86623579376,35.14800905469987,4.153327773022854,3756995.849024906,778.0298524494198,1129398.6072855701
257764,14084.385238301646,47.69343191462517,3.075414057528774,4140133.1605796707,436.0957097453177,1242992.4751754438
719998,44052.86933140274,75.73095181683773,3.4737956796663156,2955565.2862305613,885.8458605443944,889190.7220759367
471882,40073.875058739475,46.741215773857114,5.581384356612677,546144.4465347317,666.2488056894963,165699.04042785702
745427,33264.139898262845,38.623861226035345,4.665852190107342,1862940.0264771415,904.2864723747424,561599.112904204
517153,42678.50472561785,49.53699578002399,5.149548107009331,3304621.872463743,642.3300456849704,993110.6190826627
72215,43497.415847030315,76.25994019497747,3.8173816922706205,3529010.0984844,174.72357340458302,1059488.336418104
860474,35709.7858590367,36.81664378966982,4.520988877824632,611344.1243037006,344.2071255499297,185731.51202490923
149356,42013.65308981993,23.900927450859506,2.99353443497283,90135.47010813645,241.70520083983408,27999.133002347757
208861,35176.1016217949,66.96112162646246,4.8218433211339455,3230524.372333468,913.3851728310192,970521.1882423649
360612,34326.89781625472,76.07825701664655,3.710405334813349,1662589.136099167,772.3800639231085,500391.7514633962
459605,31311.95753254403,18.050998281882666,3.7701820592589823,1212262.6724365277,692.5784504645057,365485.0256399376
14435,37883.115338324424,29.189929020475578,4.597289298307526,146877.84177180717,335.9180036500406,45039.01425762533
452556,8771.650159360612,21.357759180879512,5.745122485875706,2472720.3838182134,224.84253344770283,743074.7947638815
704438,44162.66720074749,37.83531292657333,2.2560253864344837,3843574.7432285794,768.6285335894662,1155385.5474155766
870264,43720.33285951637,46.02807831243301,5.29897294938803,4313155.560062112,500.45004858512567,1296456.5318738674
580581,2433.116868693398,69.90610695706451,3.1695324416487725,2584935.2322046054,264.50007454309764,776818.2238282706
83781,41465.02077767337,62.09180679053393,3.7756778180255113,2358774.4553329335,635.7908792570113,708495.8119046243
196475,7314.6235061988145,59.67428539827449,2.087653315100036,465098.6600075533,88.31715953152937,140031.9617821355
165196,17420.823858697953,38.18999572877235,3.204184311337252,2510529.054802865,359.86174142184086,754002.614228394
231507,37431.90455828878,77.3158042467808,4.010524970520522,1765707.7382373903,495.1291448615779,530785.0085409357
311063,8877.234906367103,47.70297339185316,2.224704309389756,2767466.5886965743,190.56041740393556,831197.8538882012
769121,41080.384181834044,88.32839504121236,3.9643829175326606,1804283.194135571,985.4217537112976,543987.9822870315
781665,41774.574719929355,60.73137106365895,5.70844251543371,1149719.1344161173,248.64249636013355,347022.94813131343
695607,25865.918954280973,20.101179325160217,2.421572872431221,508796.86375714035,173.83547354110226,154407.56698982578
126172,1312.9077141248454,64.09420496603472,5.057762912302017,1478790.34063703,243.35813019255158,444254.8422444624
361902,15064.868525570726,36.00832123453592,3.6386842135039705,516203.71920898755,780.6080765017381,156371.74188785956
489963,31229.41900041137,64.9061757348878,4.620694858097352,870115.5531337692,454.23037630825064,262665.58392454416
460968,49078.12272334375,15.57129185299246,3.0409463919409174,4444152.4593357975,587.1451427649112,1335060.1144635791
323717,31958.86282381675,23.990514974076753,2.637969050165433,2048496.685958188,69.95869913704271,615584.6507316377
64101,13730.375472143829,78.4589807124629,2.6418504570849057,2435554.490287123,82.70974314464883,730947.8596085152
500972,32066.279451880957,28.17436456188119,2.2819677825725786,3942657.7117311195,473.5342723356654,1184250.9204746024
293790,27459.28360607692,76.9632900194352,2.742586819604972,4480458.851163933,825.8224810415423,1345791.9864826202
895617,39212.42436240603,32.34208707635283,4.6568775399558735,2659770.7216100455,890.976934772187,800775.4583642442
552337,6242.051302520962,61.43055280469661,5.526762447374033,3673009.550804797,132.37123921585822,1103226.9966330242
739965,38290.36722259937,65.53204588078648,5.256502742364647,1531809.9173247379,561.4449469959716,461816.03546897456
365260,27522.062355129405,51.012380251604235,4.740537239497936,1438330.8523425537,917.5682019653069,433094.9344548055
888811,48186.60818909074,34.4248541357385,2.4417274536444107,1865923.4095860105,418.57411667799204,562321.4077858353
597673,17751.73613589562,27.01155010968769,3.1567497851837993,3055757.0283907927,838.0875398569501,918541.1268516976
655419,31998.47276356346,12.655148364994098,3.239227501289876,3098465.3496149858,177.0108716794644,931537.6072522005
438374,46669.377169990854,34.31571209925791,2.999827785590485,1480205.906804078,938.6247651844087,445952.08330203313
725777,6022.976671543283,62.25302324250264,4.060022638838893,677455.7654425325,763.8521516547376,205197.20073928082
552577,46924.195874586105,85.06438547587861,4.14221525951869,2878867.4910128927,944.2676731475566,865868.062570402
377370,34706.40039273985,79.69635858104417,3.427543900684441,655917.0522524515,692.7863718748812,198503.8306140349
892225,4324.0158961534235,71.28518212282421,3.415156634945744,2641151.961291346,395.23373539945567,794464.9045851397
276967,15747.214780393997,73.0757874602639,5.314222391624325,3147991.5847283225,941.2721138984863,945667.0757890115
196232,35700.4323436188,63.19879227807962,5.157171393278743,3179696.699099532,311.7884374937195,955024.7897129696
309119,4300.179471969814,30.82294860528024,3.2311833267229826,3412812.0080088214,365.5638959586459,1024848.451756419
14540,29526.35254863739,82.57560245646638,5.655153775493037,3939310.0491045807,715.7679971016534,1182696.386339308
545652,17948.26979069488,63.658584952466725,5.811260068010024,2294819.154564717,777.050484549117,690357.9152017159
402827,31424.860370606377,54.8352504784352,3.3069701681201633,3310398.925825409,932.9333096566961,995145.8629464634
556951,3241.3596568131297,18.879157537078484,3.4176997951722194,2820551.76296334,244.56228860339903,847717.6921181951
56991,43705.303501466435,45.764443504514034,4.022536613687835,913082.1345077801,808.0981334582627,274990.49700736237
193751,48700.95948969245,46.8286616961541,5.764483250134694,203291.33387409002,751.6187507271153,62576.91436507989
371326,48475.014908998884,79.16508876181359,5.505277732569246,1344827.5108352778,110.60482844091797,404814.9637327827
691337,37732.93975540331,53.731857615023074,2.410271850334359,2043778.6449489016,417.8619841496966,615245.3746191139
623992,7374.225766400967,40.43204391763277,3.570922973085665,2811437.214930374,318.62718420709365,844822.5356952263
54115,38154.89660052211,88.14402628085274,4.213484758999087,3838320.647519136,339.26590313632886,1152223.0809998834
358151,2204.758906481274,18.857647466105256,4.01252989020616,955443.6106741905,983.7995355769658,287997.92987426993
748583,2084.0540249208652,43.80387426495557,2.7754522717475707,643674.573452284,660.6385428059315,195177.31850503339
196962,16856.90073832752,13.361974013712423,5.435267084672619,4338946.568361784,731.7923499038246,1302892.334447614
726747,24943.51632982862,69.19232966135442,4.707763131987349,566476.5068499553,977.7867554492587,172142.96251117456
154143,38749.96347258187,83.44612417593206,5.351633499407214,2200145.6191727044,408.34169333475677,661045.6929467592
719635,34481.473453718754,32.40298636403915,5.435057117397889,2672336.043978461,811.7481600301656,804190.862926845
994873,22849.23261246067,78.66733414392966,4.993423414662959,2477461.1962018027,462.8044151392706,745782.9261313977
541226,14407.706647801628,33.37745843695182,3.7568424049988693,469401.8125152795,876.0569882242307,142750.3344164222
957699,49859.100507727846,82.86161293151322,4.442187020061699,341488.6907559614,221.62466424573802,105068.91789805416
358824,21882.883809562674,70.31695228774271,2.6414616244789726,555181.9151031673,950.3018682110657,168200.12016049685
9000,23117.964192154097,74.39254214731508,4.69458166989963,2672441.685878221,257.8331229903357,802154.7903749163
730948,9017.56723839179,11.44052444803636,2.717013022957123,2490560.954467356,359.90948163188494,748863.6496082119
892474,39945.66788874654,87.02482856592208,4.775798362040627,1120796.892882042,768.3826224014415,338868.7151148205
360754,34990.42906329294,68.13367936562585,2.9183926430158746,2902583.9655390587,424.06738448713634,872225.5696521839
256492,11817.71102664926,34.380087630890664,2.47020520060088,3706497.6840654137,627.8008079281243,1113032.5047426135
895123,5036.671235176293,76.35157318870776,2.6611379605718297,273363.2129234785,472.3448260159571,84175.85485428918
504522,34344.46580166094,32.521695873194396,2.007968540876281,2286753.051046867,755.2514402352928,687873.1047339198
496072,33071.049499775625,79.82030716529023,4.874958471414121,3129858.917372864,266.9146897501803,940457.234882133
43304,14389.716822912256,19.00643123295496,4.929604196233516,1202695.59837732,105.53508787503316,361241.44812180597
509999,47592.31455027011,66.29487819686366,4.059733399653037,1447269.6923427875,334.93292759941295,435894.74141256016
336593,8401.836697264112,53.25587813159282,2.645451204221535,2796143.1521831825,500.59323162500874,839827.0232748493
612274,22184.405251087494,17.722757615635267,2.334217350042759,4049894.6440868797,209.61904958304464,1216646.6687397063
156836,47237.18008821234,29.35150626070712,2.076515865749148,3661766.693535786,387.05742517356924,1099575.4193968687
113940,21566.638529379994,10.992322902185183,2.662992707860883,2661604.2662291634,429.9838673788901,799241.7198951555
829926,32287.77143554019,47.50143723716047,5.563422139932587,3310277.775309469,104.52225150385988,995325.4277527266
270517,20482.12550017692,34.10122086080003,2.966147366806727,1698867.0936163922,604.1418857749943,510839.9522800179
672521,14436.54491508483,57.868598743820705,3.4170853088688626,2916657.9789155214,890.1262565727232,877152.9998673272
626820,49214.90475003159,33.77902461668938,2.4213819379253327,2145860.816872526,194.1557673053998,645532.4687557009
884090,21057.366309437108,33.993528920558774,2.889445218992681,927618.3617778437,617.9176127314383,280687.5851297733
390777,44810.86098027759,69.45545589852827,4.076898283120821,3184665.787798704,681.5022446653039,957184.3148438212
629674,12267.775688663223,13.851426878268276,4.43101073238261,2544009.050708305,448.3679463983239,764764.5236407908
556638,11442.130497229082,82.23159961535897,2.9814092566648442,1671521.176415338,716.0427079960565,503216.1601007851
622296,2525.5700613410568,78.18110995129452,2.230928636900469,4109005.8282467616,440.19496631646143,1234297.0573460148
885729,32931.674443418364,63.42437465811252,3.5641314765095946,182319.45961589372,529.4054235785632,57185.974609915684
554639,19057.790842464296,57.45772560859074,2.9368134837053366,1482559.5970102774,56.98539232670563,446223.1518571405
617956,43353.554242142214,81.38419985117218,2.8782156929192078,340846.96419942135,707.1341084279544,104462.2963981043
643873,24187.2854278863,24.826414362297157,5.839451210853821,3470385.464537376,678.2755449974882,1043295.8142221617
937809,48441.47796782137,16.31753297526629,4.465201943702896,3186293.8726418256,86.48083346002733,958230.8823371582
342497,10090.750269452936,29.16081359276305,4.227513772688384,1551263.2846271582,399.83760202537644,466478.0451971654
212869,43562.53522982493,73.56626229601522,3.6631004140932877,3069673.398733192,980.080248752084,922472.5230139771
70953,39053.24578679534,12.773621338118666,3.715777333720577,1836083.1675241387,449.699734440186,551583.1932854439
848890,38775.170387558544,56.62454680667917,4.163620015352324,3425079.220172935,526.8481348752496,1030091.7078231144
505328,42394.37817772749,89.63500129530479,4.785719228144429,2092949.9526688738,914.4336502517326,630211.6033142767
811790,38290.175556206945,78.45568750700315,4.808584384727318,1908153.5997376451,731.3987820724686,574982.9603544063
8267,31684.795759939356,51.71565512348715,2.6867756308217983,4212158.927303407,602.9666245680124,1264464.4869900446
87745,7430.999006436991,15.091272742931388,4.0004510083065075,1196376.830517988,807.9144472740189,359756.0887975385
881020,2593.7827950713436,76.50988115085678,3.647832380136408,621172.7693848535,871.1479531331746,188692.6674114524
829945,46121.54454296866,57.91828065417684,5.482107865077537,2667835.1294742106,484.0436681504035,802652.9134529107
162164,31215.865411516163,19.19463976476535,4.525675684873505,4364709.192173229,501.35294668524364,1310351.28266689
540626,40030.327257832636,17.508582785868498,4.130016265663928,1756270.932536893,416.748388869244,528535.1377199487
136484,24594.595224114953,82.7701455549274,2.4615785687156695,363582.1276029265,968.3708330175375,110449.99140960311
536831,6748.101259157329,63.536021035046275,4.422551557293646,1586336.2288351925,712.3079415758328,477548.05220959475
897323,7134.103817924972,76.34294394534044,2.4688156227209337,2321158.595549253,129.06191289766866,698277.8440399951
956000,34592.6990742196,80.31831202258138,3.3488263022630083,804080.4592480625,869.8116421473675,244192.57651305306
65692,22084.98885007367,55.74178816386578,2.5713678592573275,2992230.78162913,506.53194379445466,898273.9353774983
225156,10825.7116083165,51.3957081404033,4.768294588097476,4490074.805534985,115.3162111013631,1347606.3174080825
228992,25088.132790330408,44.43419282567922,2.8250084553446104,2082171.0890781672,572.2313924051455,625779.4645855972
521771,4146.23791668157,35.355727023289546,3.567437492752104,1654352.9351802377,446.306065026917,497822.2454790119
835857,29516.59869380554,44.76767686869694,5.582699110475115,1857105.375739998,883.8619346194936,559793.0396793969
568044,14180.676817319785,71.91037245841251,2.817265533595881,597794.646722837,243.794873428918,180822.26851972117
548176,40080.39593122222,58.15387448121052,4.031220255835116,3985236.582289647,835.1413790175737,1197677.7897925975
696095,16207.735987255115,81.4018631963877,3.677086644664088,1919381.1408491621,579.8042566261801,577828.8115198755
838727,23305.78730500826,45.47040115033502,2.072496164182919,1797880.1543835502,101.87978805279559,541374.1282910283
119352,1569.4064554969311,58.56716629750032,5.171032454291251,2999234.1036233916,973.2530362592104,900625.8358534327
874474,4549.897501933385,60.5046042473591,2.276183625258399,2039367.3863062547,536.9844818980399,613993.5156143015
90999,20232.184263927556,57.33577298450604,3.8970200839078144,2948709.597442601,326.33301152000337,885134.881629362
22955,24517.00290113905,66.2107018468413,4.2427131797558,360978.1394767729,495.9364998897952,108957.68870706264
829273,30401.00685784588,28.994677469984502,4.513705826458349,3678519.945815023,864.9648943416146,1106097.0692402346
75640,15291.466356755858,50.98910220366325,4.754526517231502,4237622.432198165,339.6579681658103,1272103.8462404876
201582,35054.11242020058,18.337984224667814,3.0130895340908603,2951055.352962892,233.0425766623653,886243.5999268173
957415,43145.99746227102,40.760906211585,2.0399151066337975,4299635.746267355,172.61768458433738,1292225.583807635
981535,39212.69845577414,49.01336548970115,4.8937746494196475,757816.5063715382,332.9664284707007,229941.8255798536
749086,2941.3224420695,62.1779407636378,4.142626397390314,2195405.39560836,791.0456826880413,660772.4759943229
405573,24544.84041563362,86.04248420689628,5.344470812828995,2743967.6966994223,498.0450469354986,824785.2915713069
430695,6141.578742490568,58.05208532386847,5.285553451602777,2655458.615127433,266.107523508863,797711.2455151089
66476,12860.205777263845,69.48751329412478,5.373304671151533,1860446.4457826808,207.87574962926175,558406.1501676061
311955,49346.46707009018,50.50128475961622,3.9403786399181606,1580952.2453052127,366.09300268486015,475758.1738942488
172280,7982.281602174148,60.72832251010651,3.3345135833474626,649293.939447347,942.9281542414234,195748.1906393961
680510,25445.519519116446,15.674577290701874,5.16623281036548,1817584.2069796468,375.87537696052317,547135.2819439942
600468,31289.630981587838,30.35132646734776,3.8051764521170197,807334.1946151895,988.7178721569036,244397.93947226868
703646,35420.783556661096,38.948247456411096,2.733768785613738,3328552.633330683,510.96893297708834,1000689.7261740807
642144,28422.78549085879,47.799468400521086,5.419896078245897,1010944.4255311418,220.20572237564335,305099.6134725927
859882,1478.7715235399992,13.651899640190699,5.530239507089389,348272.99630479433,896.5830872038339,106802.66394204117
419568,16996.6041039556,21.201927804265416,3.8652390245606805,2525934.6677740035,487.33760447808555,759121.5318698911
191141,26367.87052585086,32.14514462330446,2.30279890923915,2714963.1212925613,724.1877763292982,815650.3082384774
903320,5305.458458096834,87.72261527208406,3.551304359667725,3935136.600247029,984.5260040486942,1183118.1730483102
639736,18180.719629249856,36.50776056824406,5.214150637850413,2634488.910761977,97.6665828039753,791910.34711548
543685,2626.9523307769614,48.5632846489666,5.607096114184914,1613570.5649203956,141.8598317981888,485353.31877554586
964059,4850.346360596017,25.687817019071435,2.8138909699903834,3631282.3975310735,734.4339043896184,1091972.6134709637
183031,20449.24053387821,58.862405686061464,2.267894448101086,2472629.918956527,317.7337531306984,742629.6034830096
923232,7503.071948109958,32.45465724127794,5.509401812531355,439626.0552235556,225.0863271025941,134038.1545440711
973021,28809.50156481635,26.559406275074142,3.557619755915501,2585400.9709814177,87.39378582874302,777773.8417719447
124180,34783.783487726025,51.32581027567832,4.167043857070253,4094361.7853095313,70.75437638689172,1228977.5531898956
71234,40228.74825634506,10.440463932833666,5.872263248203035,1837738.6784471527,785.7613229638014,552493.1819906284
569242,10807.361967995694,10.613122611938026,2.2662589116568914,1396796.7863781182,177.7117560010725,420493.68652020086
183352,9206.646530694417,27.525504728148622,4.593272029808382,722700.3054494684,494.33458517259334,217567.25131725753
84459,6123.824176385612,12.937709000065691,2.2964216902994683,757874.7517349258,625.6019744205089,227975.43443984858
414995,32185.0822276382,18.64206033045531,3.5018757138660015,1998522.2459474213,456.93421054040397,600987.5357619055
200004,35617.31059785816,37.10885194710013,5.2152581807737874,2716948.0245523453,75.75131971942145,815971.4766337815
471152,2547.72109645646,74.20685436638503,3.7338889310225376,445513.9367979437,794.3264274585134,135296.33795699786
946970,46874.4000659408,55.76389146954406,5.988729415611802,4233497.477600981,59.987563314570814,1272440.3280170492
959443,3546.592898922148,51.01341807651331,4.236237139786409,3420139.252933314,773.7953996586098,1028647.2113349023
730256,27523.520429752454,33.47910585664973,3.284648610543814,2677011.4796309522,898.6392690987166,805495.3358506287
957774,35743.965453094905,84.54029755462531,2.8804453036190125,3743414.5388409495,461.1979250043137,1125617.934488243
64163,43677.4870635582,41.76120329897533,3.4020821371446472,443623.5975414196,558.7653494429082,134037.09980521048
480853,35990.25967448896,16.96742134366172,3.4901330950382032,2192859.4508030787,503.1342229867711,659622.9012246274
56934,40284.6760704198,59.3653212894241,2.274854710895844,2868710.6894599358,419.74818769226687,861464.7091192382
725255,17633.059434597497,19.107071478128113,3.4782967977070927,3744359.3159816554,893.0533086018422,1125803.7913780434
430523,40926.4305735791,37.61785142413537,3.8569540789568997,3545100.7598172706,899.236835136491,1065362.1854490363
845530,4925.627472849083,50.592955097424706,4.890951008955218,1311875.3912360924,369.0255464094578,395634.9868055357
459137,44846.016146965856,79.93780197481406,4.626917938886432,4239281.547756091,634.3162663139631,1273561.437473331
10486,27832.026431533075,49.48372642720949,4.8350626209166165,638365.1607101383,930.5621840385709,192395.00643426814
144407,41047.59072816219,66.18070128253314,2.0334547275074284,3949339.258119281,963.955573994284,1186181.6077697317
878332,23163.595941396707,89.42534711992563,2.870669598322144,4371846.500756368,533.5110884009451,1313939.3252767816
655308,32535.307064629724,20.519129591838528,4.646737153599426,871247.0374117787,480.18356502011045,263660.2338744884
632083,26793.73038586955,31.97852204156156,3.9359574727189885,3274311.343138693,314.7596001320995,984045.5042452522
225184,36847.886566011264,41.56608604781171,2.021253902673384,267659.1378109732,960.9282795308895,81684.24809688621
671490,4999.86911949889,43.74625428310651,5.21797856972729,1877914.6588636735,185.673589249224,564948.5515146554
354652,3957.252115537626,42.88168602124366,5.09123829316135,2366809.349461742,600.8380972453388,711028.1161311598
766315,13108.058466497176,82.6088802045244,4.1936766519742505,2650645.4462614865,318.42275414270694,797087.8826520001
647612,8817.68932554623,67.1226115573485,2.2658533031050885,4217483.264776148,315.0578758304068,1266858.4965033482
327710,43717.39476301788,58.6324171272563,5.066060198130339,3054625.5309673985,434.72015800737904,917886.4160668837
202775,11741.48538054417,34.74981742902257,4.334854350925456,2212435.764876835,998.8532890248719,665070.1906249992
294336,48817.39753513743,75.90323073770358,5.127839908631836,3660666.909932572,102.21799149783097,1099319.9586252868
792494,17507.893796784236,86.40484091879911,5.006987969583362,4281849.740408944,599.6147272933549,1286740.3726660954
613364,9923.777868746265,75.69586260401812,5.212008287831349,187311.71568890262,128.44355013351333,57555.0541356996
94780,39695.226849981475,10.125208415317832,4.0720322656185,4422918.8106491305,196.79478849099303,1327506.959460609
157617,33276.68099954293,60.91210961467256,2.56129807277406,469842.7332708303,467.5847946842537,141968.8805103447
550977,25411.59010620381,14.090830515368058,4.684629893518755,3681445.6965752374,534.9371247791192,1106059.5949140608
802606,28212.813995943932,30.60857762669775,4.481895140207882,1326276.258751729,295.8527879462978,399956.7310738031
